time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,-3.18833785677,-7.8761469413,20.7567400204,5.75754324126,0.192818020639,0.0,-2.94617388657,-7.84062140421,3.46782255065,-0.134107531751,0.0692500453247,0.0,442.5183318018223,440.829339261049,441.9931129069804,443.44403023077103
3.660000000000003,-3.36805355061,-8.35478752071,20.9591544629,5.74950589404,0.197204906536,0.0,-3.0446419447,-8.11486056618,3.27842556403,-0.133654342831,0.0798958039749,0.0,425.7770685491766,426.6915244810359,424.96696742060567,424.9883905664666
3.720000000000003,-3.5534419273,-8.84928894262,21.1487446876,5.74190667631,0.202119372113,0.0,-3.13532639183,-8.36943683482,3.04060770095,-0.115432056518,0.0856529965593,0.0,407.9361596046445,408.4561722430293,408.4706897729745,410.07667228458325
3.780000000000003,-3.74550054452,-9.36214766224,21.328741271,5.73495840563,0.207309050927,0.0,-3.26689317385,-8.72628586779,2.95744832581,-0.11655930698,0.0881258766498,0.0,469.0904607436137,469.28824209845277,469.9369707800804,469.8383666849366
3.840000000000003,-3.94572115892,-9.89703560621,21.5042396621,5.72832705513,0.212354209009,0.0,-3.40736042634,-9.10366322953,2.89042497231,-0.100584934691,0.0744544885467,0.0,480.29287477948367,479.2597404781001,479.05842107839464,480.2619177524182
3.900000000000003,-4.15294572261,-10.4510630598,21.6695487521,5.72211616042,0.216550816366,0.0,-3.50047184322,-9.36494167023,2.61929262538,-0.110128540907,0.058914435888,0.0,407.4465023254716,406.05843900405335,407.3710686594838,406.5059958194339
3.960000000000003,-4.36590914601,-11.0211854176,21.8187947425,5.71588458054,0.220025452928,0.0,-3.59859167249,-9.64016404364,2.35482644877,-0.0936061331057,0.0558242609765,0.0,411.50782076437486,411.2366995724501,410.69366804540147,412.14654637882035
4.020000000000002,-4.58664856789,-11.6124258319,21.9589025271,5.71013147669,0.223749107446,0.0,-3.75940107843,-10.0680709129,2.3129365129,-0.100880199471,0.072274289865,0.0,496.27189334208504,497.4804694329597,497.9239176184737,497.38455045149465
4.080000000000001,-4.8148762049,-12.2242324345,22.0880146477,5.70457245696,0.228241612714,0.0,-3.84857057338,-10.3267397486,1.9902907255,-0.0798771634366,0.0796237226624,0.0,394.46855000179914,395.15205595195425,395.35496827840956,397.2775339360806
4.14,-5.04942147758,-12.8539007737,22.2008478819,5.69986033509,0.232883536017,0.0,-3.96989102045,-10.6630766752,1.7694635274,-0.0759799176132,0.0724190180425,0.0,439.4050761868132,438.81200549950233,439.19913773871934,439.5173599915843
4.199999999999998,-5.29144418814,-13.5042575934,22.3006502536,5.69513728484,0.238135848419,0.0,-4.09780840755,-11.0163384134,1.5557427081,-0.0848438090238,0.107504162101,0.0,444.179061428596,447.0539301692456,446.0881404573862,445.35852402673305
4.259999999999997,-5.54146848384,-14.1765833811,22.3882019107,5.68988237211,0.244710410499,0.0,-4.2366698106,-11.3952804478,1.3607157978,-0.0937088640691,0.113424240507,0.0,456.74488833408907,457.2271570121341,457.6273054447367,456.914705620063
4.319999999999996,-5.80067812135,-14.8735541756,22.4662433088,5.68434710202,0.252097339673,0.0,-4.40392553033,-11.8375117212,1.23790894231,-0.0894957296052,0.13760823597,0.0,488.320666344902,490.13381004972666,488.46733649721375,488.77519105987056
